Date,Deaths,Covid Cases,State 
4/9/2020,30,656,Maryland
4/9/2020,110,2151,Massachusetts
4/9/2020,50,1253,Louisiana
4/9/2020,12,225,North Carolina
4/9/2020,8,197,Kentucky
4/9/2020,1,18,North Dakota
4/9/2020,4,60,Kansas
4/9/2020,2,48,Nebraska
4/9/2020,42,408,Indiana
4/9/2020,0,0,New Hampshire
4/9/2020,66,1344,Illinois
4/9/2020,267,3590,New Jersey
4/9/2020,3,22,Idaho
4/9/2020,3,71,New Mexico
4/9/2020,2,125,Iowa
4/9/2020,9,138,Nevada
4/9/2020,0,25,Hawaii
4/9/2020,799,10621,New York
4/9/2020,20,364,Ohio
4/9/2020,17,665,Georgia
4/9/2020,1,160,Oklahoma
4/9/2020,45,909,Florida
4/9/2020,11,82,Oregon
4/9/2020,2,279,Delaware
4/9/2020,29,1989,Pennsylvania
4/9/2020,5,83,Washington DC
4/9/2020,103,2003,Connecticut
4/9/2020,8,279,Rhode Island
4/9/2020,14,226,Colorado
4/9/2020,4,240,South Carolina
4/9/2020,50,1352,California
4/9/2020,0,54,South Dakota
4/9/2020,9,292,Arizona
4/9/2020,15,272,Tennessee
4/9/2020,22,877,Texas
4/9/2020,3,119,Arkansas
4/9/2020,0,130,Utah
4/9/2020,8,400,Alabama
4/9/2020,34,397,Virginia
4/9/2020,0,9,Alaska
4/9/2020,0,9,Wyoming
4/9/2020,0,49,Vermont
4/9/2020,12,164,Wisconsin
4/9/2020,11,103,Minnesota
4/9/2020,19,212,Missouri
4/8/2020,7,215,Wisconsin
4/8/2020,5,290,Missouri
4/8/2020,5,102,Minnesota
4/8/2020,8,88,Mississippi
4/8/2020,2,18,Maine
4/8/2020,31,1158,Maryland
4/8/2020,100,1588,Massachusetts
4/8/2020,70,746,Louisiana
4/8/2020,6,141,Kentucky
4/8/2020,0,13,Montana
4/8/2020,11,146,Kansas
4/8/2020,7,205,North Carolina
4/8/2020,30,436,Indiana
4/8/2020,0,14,North Dakota
4/8/2020,82,1529,Illinois
4/8/2020,2,72,Nebraska
4/8/2020,2,40,Idaho
4/8/2020,9,73,New Hampshire
4/8/2020,1,97,Iowa
4/8/2020,338,3021,New Jersey
4/8/2020,0,23,Hawaii
4/8/2020,1,108,New Mexico
4/8/2020,10,231,Nevada
4/8/2020,33,1083,Georgia
4/8/2020,779,10453,New York
4/8/2020,13,708,Florida
4/8/2020,26,366,Ohio
4/8/2020,4,0,Delaware
4/8/2020,12,52,Oklahoma
4/8/2020,5,229,Washington DC
4/8/2020,0,58,Oregon
4/8/2020,0,0,Connecticut
4/8/2020,69,1680,Pennsylvania
4/8/2020,29,257,Colorado
4/8/2020,68,1092,California
4/8/2020,5,273,Rhode Island
4/8/2020,7,151,Arizona
4/8/2020,12,135,South Carolina
4/8/2020,0,73,South Dakota
4/8/2020,2,54,Arkansas
4/8/2020,7,224,Tennessee
4/8/2020,10,250,Alabama
4/8/2020,23,1091,Texas
4/8/2020,1,13,Alaska
4/8/2020,0,108,Utah
4/8/2020,0,5,Wyoming
4/8/2020,12,312,Virginia
4/8/2020,0,50,West Virginia
4/8/2020,0,23,Vermont
4/8/2020,151,1100,Michigan
4/8/2020,14,345,Washington
4/7/2020,0,20,Montana
4/7/2020,8,177,Mississippi
4/7/2020,14,315,Missouri
4/7/2020,13,351,North Carolina
4/7/2020,158,1179,Michigan
4/7/2020,2,20,Maine
4/7/2020,22,326,Maryland
4/7/2020,67,1365,Massachusetts
4/7/2020,70,1417,Louisiana
4/7/2020,1,12,North Dakota
4/7/2020,14,53,Kentucky
4/7/2020,2,38,Nebraska
4/7/2020,2,55,Kansas
4/7/2020,0,46,New Hampshire
4/7/2020,34,563,Indiana
4/7/2020,297,3326,New Jersey
4/7/2020,73,1287,Illinois
4/7/2020,0,62,New Mexico
4/7/2020,3,69,Idaho
4/7/2020,12,134,Nevada
4/7/2020,1,102,Iowa
4/7/2020,731,8174,New York
4/7/2020,1,16,Hawaii
4/7/2020,25,332,Ohio
4/7/2020,16,145,Oklahoma
4/7/2020,100,1504,Georgia
4/7/2020,6,49,Oregon
4/7/2020,60,1423,Florida
4/7/2020,78,1579,Pennsylvania
4/7/2020,4,255,Delaware
4/7/2020,-2,114,Washington DC
4/7/2020,3,261,Rhode Island
4/7/2020,71,875,Connecticut
4/7/2020,7,368,South Carolina
4/7/2020,10,222,Colorado
4/7/2020,2,32,South Dakota
4/7/2020,31,1529,California
4/7/2020,7,336,Tennessee
4/7/2020,8,119,Arizona
4/7/2020,14,986,Texas
4/7/2020,0,63,Utah
4/7/2020,0,71,Arkansas
4/7/2020,9,455,Virginia
4/7/2020,6,151,Alabama
4/7/2020,0,22,Alaska
4/7/2020,0,33,Vermont
4/7/2020,0,6,Wyoming
4/7/2020,22,413,Washington
4/7/2020,15,198,Wisconsin
4/7/2020,4,102,Minnesota
4/7/2020,0,67,West Virginia
4/6/2020,0,13,Montana
4/6/2020,8,100,Mississippi
4/6/2020,2,285,North Carolina
4/6/2020,1,113,Minnesota
4/6/2020,141,1327,Michigan
4/6/2020,0,29,Maine
4/6/2020,16,436,Maryland
4/6/2020,78,1337,Massachusetts
4/6/2020,0,18,North Dakota
4/6/2020,35,1857,Louisiana
4/6/2020,0,46,Nebraska
4/6/2020,5,38,Kentucky
4/6/2020,0,48,New Hampshire
4/6/2020,3,98,Kansas
4/6/2020,150,3585,New Jersey
4/6/2020,12,533,Indiana
4/6/2020,1,81,New Mexico
4/6/2020,33,1006,Illinois
4/6/2020,3,117,Nevada
4/6/2020,0,24,Idaho
4/6/2020,599,8658,New York
4/6/2020,3,78,Iowa
4/6/2020,23,407,Ohio
4/6/2020,0,20,Hawaii
4/6/2020,5,75,Oklahoma
4/6/2020,0,64,Oregon
4/6/2020,18,667,Georgia
4/6/2020,12,1470,Pennsylvania
4/6/2020,18,1173,Florida
4/6/2020,5,0,Delaware
4/6/2020,2,206,Rhode Island
4/6/2020,2,99,Washington DC
4/6/2020,0,0,South Carolina
4/6/2020,17,1231,Connecticut
4/6/2020,2,48,South Dakota
4/6/2020,14,385,Colorado
4/6/2020,21,169,Tennessee
4/6/2020,24,898,California
4/6/2020,13,464,Texas
4/6/2020,1,187,Arizona
4/6/2020,5,70,Utah
4/6/2020,3,241,Virginia
4/6/2020,0,45,Arkansas
4/6/2020,5,172,Alabama
4/6/2020,1,32,Vermont
4/6/2020,0,6,Alaska
4/6/2020,21,394,Washington
4/6/2020,9,223,Wisconsin
4/6/2020,0,13,Wyoming
4/6/2020,1,21,West Virginia
4/6/2020,5,355,Missouri
4/5/2020,8,183,Mississippi
4/5/2020,10,76,Missouri
4/5/2020,1,21,Montana
4/5/2020,120,877,Michigan
4/5/2020,0,14,Maine
4/5/2020,21,484,Maryland
4/5/2020,66,765,Massachusetts
4/5/2020,68,514,Louisiana
4/5/2020,7,183,North Carolina
4/5/2020,3,86,Kentucky
4/5/2020,0,21,North Dakota
4/5/2020,1,49,Kansas
4/5/2020,2,42,Nebraska
4/5/2020,11,458,Indiana
4/5/2020,2,81,New Hampshire
4/5/2020,31,899,Illinois
4/5/2020,126,3381,New Jersey
4/5/2020,0,64,Idaho
4/5/2020,1,48,New Mexico
4/5/2020,8,82,Iowa
4/5/2020,6,94,Nevada
4/5/2020,1,32,Hawaii
4/5/2020,594,8327,New York
4/5/2020,17,304,Ohio
4/5/2020,10,487,Georgia
4/5/2020,4,93,Oklahoma
4/5/2020,27,1040,Florida
4/5/2020,1,69,Oregon
4/5/2020,2,80,Delaware
4/5/2020,14,1493,Pennsylvania
4/5/2020,1,96,Washington DC
4/5/2020,24,399,Connecticut
4/5/2020,8,182,Rhode Island
4/5/2020,15,392,Colorado
4/5/2020,4,132,South Carolina
4/5/2020,43,1412,California
4/5/2020,0,28,South Dakota
4/5/2020,12,250,Arizona
4/5/2020,1,312,Tennessee
4/5/2020,22,702,Texas
4/5/2020,2,87,Arkansas
4/5/2020,0,177,Utah
4/5/2020,2,216,Alabama
4/5/2020,-1,230,Virginia
4/5/2020,1,14,Alaska
4/5/2020,0,10,Wyoming
4/5/2020,2,31,Vermont
4/5/2020,21,171,Washington
4/5/2020,5,59,Minnesota
4/5/2020,12,167,Wisconsin
4/5/2020,1,42,West Virginia
4/4/2020,3,52,Vermont
4/4/2020,6,97,Mississippi
4/4/2020,5,178,Missouri
4/4/2020,0,45,West Virginia
4/4/2020,0,22,Montana
4/4/2020,1,24,Maine
4/4/2020,17,367,Maryland
4/4/2020,39,1334,Massachusetts
4/4/2020,39,2199,Louisiana
4/4/2020,6,61,Kentucky
4/4/2020,5,309,North Carolina
4/4/2020,4,78,Kansas
4/4/2020,0,13,North Dakota
4/4/2020,14,516,Indiana
4/4/2020,0,42,Nebraska
4/4/2020,33,1453,Illinois
4/4/2020,2,61,New Hampshire
4/4/2020,1,122,Idaho
4/4/2020,242,4229,New Jersey
4/4/2020,3,87,Iowa
4/4/2020,3,92,New Mexico
4/4/2020,1,34,Hawaii
4/4/2020,11,228,Nevada
4/4/2020,630,10841,New York
4/4/2020,17,329,Georgia
4/4/2020,11,427,Ohio
4/4/2020,28,1526,Florida
4/4/2020,4,171,Oklahoma
4/4/2020,0,143,Delaware
4/4/2020,4,100,Oregon
4/4/2020,6,145,Washington DC
4/4/2020,34,1597,Pennsylvania
4/4/2020,34,362,Connecticut
4/4/2020,14,445,Colorado
4/4/2020,3,137,Rhode Island
4/4/2020,39,1325,California
4/4/2020,9,363,South Carolina
4/4/2020,11,250,Arizona
4/4/2020,0,25,South Dakota
4/4/2020,6,254,Tennessee
4/4/2020,2,39,Arkansas
4/4/2020,15,780,Texas
4/4/2020,8,148,Alabama
4/4/2020,1,182,Utah
4/4/2020,2,14,Alaska
4/4/2020,6,395,Virginia
4/4/2020,0,25,Wyoming
4/4/2020,27,207,Washington
4/4/2020,112,1002,Michigan
4/4/2020,19,213,Wisconsin
4/4/2020,2,39,Minnesota
4/3/2020,0,70,Vermont
4/3/2020,0,279,Missouri
4/3/2020,4,63,Minnesota
4/3/2020,28,415,Washington
4/3/2020,20,427,Maryland
4/3/2020,36,1436,Massachusetts
4/3/2020,60,1147,Louisiana
4/3/2020,11,90,Kentucky
4/3/2020,4,68,Kansas
4/3/2020,3,181,Mississippi
4/3/2020,24,398,Indiana
4/3/2020,0,16,Montana
4/3/2020,53,1209,Illinois
4/3/2020,3,236,North Carolina
4/3/2020,0,222,Idaho
4/3/2020,0,14,North Dakota
4/3/2020,0,85,Iowa
4/3/2020,1,33,Nebraska
4/3/2020,1,27,Hawaii
4/3/2020,1,64,New Hampshire
4/3/2020,136,4305,New Jersey
4/3/2020,21,483,Georgia
4/3/2020,1,40,New Mexico
4/3/2020,35,1575,Florida
4/3/2020,8,56,Nevada
4/3/2020,1,57,Delaware
4/3/2020,562,10482,New York
4/3/2020,3,104,Washington DC
4/3/2020,10,410,Ohio
4/3/2020,19,1090,Connecticut
4/3/2020,4,109,Oklahoma
4/3/2020,17,386,Colorado
4/3/2020,1,73,Oregon
4/3/2020,34,1510,California
4/3/2020,12,1404,Pennsylvania
4/3/2020,9,171,Arizona
4/3/2020,2,101,Rhode Island
4/3/2020,0,61,Arkansas
4/3/2020,0,0,South Carolina
4/3/2020,3,199,Alabama
4/3/2020,0,22,South Dakota
4/3/2020,0,14,Alaska
4/3/2020,5,222,Tennessee
4/3/2020,0,12,Wyoming
4/3/2020,20,661,Texas
4/3/2020,0,20,West Virginia
4/3/2020,0,172,Utah
4/3/2020,6,223,Wisconsin
4/3/2020,5,306,Virginia
4/3/2020,2,56,Maine
4/3/2020,117,1203,Michigan
4/2/2020,28,397,Washington
4/2/2020,1,253,Missouri
4/2/2020,1,83,Minnesota
4/2/2020,125,1130,Michigan
4/2/2020,12,346,Maryland
4/2/2020,42,1228,Massachusetts
4/2/2020,37,2726,Louisiana
4/2/2020,3,89,Kentucky
4/2/2020,3,70,Kansas
4/2/2020,4,104,Mississippi
4/2/2020,13,474,Indiana
4/2/2020,0,19,Montana
4/2/2020,16,715,Illinois
4/2/2020,6,273,North Carolina
4/2/2020,0,144,Idaho
4/2/2020,0,20,North Dakota
4/2/2020,2,65,Iowa
4/2/2020,1,36,Nebraska
4/2/2020,0,50,Hawaii
4/2/2020,0,0,New Hampshire
4/2/2020,205,3335,New Jersey
4/2/2020,24,710,Georgia
4/2/2020,1,48,New Mexico
4/2/2020,41,1055,Florida
4/2/2020,6,179,Nevada
4/2/2020,3,25,Delaware
4/2/2020,432,8669,New York
4/2/2020,1,67,Washington DC
4/2/2020,16,355,Ohio
4/2/2020,27,267,Connecticut
4/2/2020,4,160,Oklahoma
4/2/2020,11,376,Colorado
4/2/2020,3,90,Oregon
4/2/2020,32,1036,California
4/2/2020,16,1211,Pennsylvania
4/2/2020,3,185,Arizona
4/2/2020,2,62,Rhode Island
4/2/2020,2,59,Arkansas
4/2/2020,5,261,South Carolina
4/2/2020,6,156,Alabama
4/2/2020,0,36,South Dakota
4/2/2020,0,10,Alaska
4/2/2020,8,162,Tennessee
4/2/2020,0,20,Wyoming
4/2/2020,12,672,Texas
4/2/2020,1,31,Vermont
4/2/2020,0,62,Utah
4/2/2020,7,219,Wisconsin
4/2/2020,7,222,Virginia
4/2/2020,0,32,Maine
4/2/2020,1,26,West Virginia
4/1/2020,8,236,Wisconsin
4/1/2020,4,254,Missouri
4/1/2020,5,57,Minnesota
4/1/2020,2,136,Mississippi
4/1/2020,2,41,Maine
4/1/2020,9,325,Maryland
4/1/2020,34,1118,Massachusetts
4/1/2020,34,1187,Louisiana
4/1/2020,6,111,Kentucky
4/1/2020,1,24,Montana
4/1/2020,1,54,Kansas
4/1/2020,2,86,North Carolina
4/1/2020,16,406,Indiana
4/1/2020,0,22,North Dakota
4/1/2020,42,986,Illinois
4/1/2020,1,38,Nebraska
4/1/2020,2,110,Idaho
4/1/2020,1,101,New Hampshire
4/1/2020,2,52,Iowa
4/1/2020,110,3559,New Jersey
4/1/2020,1,4,Hawaii
4/1/2020,1,34,New Mexico
4/1/2020,8,166,Nevada
4/1/2020,28,709,Georgia
4/1/2020,391,7917,New York
4/1/2020,10,617,Florida
4/1/2020,10,348,Ohio
4/1/2020,1,49,Delaware
4/1/2020,7,154,Oklahoma
4/1/2020,2,91,Washington DC
4/1/2020,0,46,Oregon
4/1/2020,16,429,Connecticut
4/1/2020,11,962,Pennsylvania
4/1/2020,18,339,Colorado
4/1/2020,18,673,California
4/1/2020,2,100,Rhode Island
4/1/2020,5,124,Arizona
4/1/2020,4,210,South Carolina
4/1/2020,1,21,South Dakota
4/1/2020,2,61,Arkansas
4/1/2020,1,444,Tennessee
4/1/2020,13,96,Alabama
4/1/2020,17,731,Texas
4/1/2020,0,14,Alaska
4/1/2020,2,125,Utah
4/1/2020,20,450,Washington
4/1/2020,7,234,Virginia
4/1/2020,0,29,West Virginia
4/1/2020,3,39,Vermont
4/1/2020,125,1592,Michigan
4/1/2020,0,21,Wyoming
3/31/2020,0,36,West Virginia
3/31/2020,4,90,Mississippi
3/31/2020,1,296,Missouri
3/31/2020,0,13,Montana
3/31/2020,114,1291,Michigan
3/31/2020,2,28,Maine
3/31/2020,8,247,Maryland
3/31/2020,29,868,Massachusetts
3/31/2020,54,1212,Louisiana
3/31/2020,2,191,North Carolina
3/31/2020,2,41,Kentucky
3/31/2020,1,10,North Dakota
3/31/2020,1,60,Kansas
3/31/2020,1,27,Nebraska
3/31/2020,14,373,Indiana
3/31/2020,0,0,New Hampshire
3/31/2020,26,937,Illinois
3/31/2020,98,2060,New Jersey
3/31/2020,1,105,Idaho
3/31/2020,2,44,New Mexico
3/31/2020,1,73,Iowa
3/31/2020,5,117,Nevada
3/31/2020,0,29,Hawaii
3/31/2020,332,9298,New York
3/31/2020,16,266,Ohio
3/31/2020,24,1120,Georgia
3/31/2020,6,84,Oklahoma
3/31/2020,14,865,Florida
3/31/2020,2,84,Oregon
3/31/2020,1,55,Delaware
3/31/2020,14,756,Pennsylvania
3/31/2020,0,94,Washington DC
3/31/2020,33,557,Connecticut
3/31/2020,4,73,Rhode Island
3/31/2020,0,0,Colorado
3/31/2020,4,158,South Carolina
3/31/2020,20,1035,California
3/31/2020,0,7,South Dakota
3/31/2020,4,132,Arizona
3/31/2020,10,405,Tennessee
3/31/2020,7,389,Texas
3/31/2020,1,50,Arkansas
3/31/2020,1,81,Utah
3/31/2020,7,122,Alabama
3/31/2020,2,230,Virginia
3/31/2020,0,5,Alaska
3/31/2020,2,163,Wisconsin
3/31/2020,1,27,Vermont
3/31/2020,14,465,Washington
3/31/2020,2,93,Minnesota
3/31/2020,0,15,Wyoming
3/30/2020,1,146,Wisconsin
3/30/2020,3,17,Montana
3/30/2020,2,89,Mississippi
3/30/2020,2,267,North Carolina
3/30/2020,1,98,Minnesota
3/30/2020,86,1579,Michigan
3/30/2020,0,22,Maine
3/30/2020,11,174,Maryland
3/30/2020,25,797,Massachusetts
3/30/2020,1,10,North Dakota
3/30/2020,34,485,Louisiana
3/30/2020,0,8,Wyoming
3/30/2020,0,45,Kentucky
3/30/2020,1,100,New Hampshire
3/30/2020,2,49,Kansas
3/30/2020,49,3250,New Jersey
3/30/2020,3,272,Indiana
3/30/2020,0,0,New Mexico
3/30/2020,8,461,Illinois
3/30/2020,4,258,Nevada
3/30/2020,1,49,Idaho
3/30/2020,253,6984,New York
3/30/2020,2,88,Iowa
3/30/2020,10,280,Ohio
3/30/2020,0,24,Hawaii
3/30/2020,1,52,Oklahoma
3/30/2020,3,58,Oregon
3/30/2020,7,158,Georgia
3/30/2020,11,693,Pennsylvania
3/30/2020,7,1227,Florida
3/30/2020,1,32,Delaware
3/30/2020,1,78,Rhode Island
3/30/2020,4,59,Washington DC
3/30/2020,2,151,South Carolina
3/30/2020,2,578,Connecticut
3/30/2020,0,11,South Dakota
3/30/2020,7,566,Colorado
3/30/2020,6,297,Tennessee
3/30/2020,10,739,California
3/30/2020,0,325,Texas
3/30/2020,3,238,Arizona
3/30/2020,2,87,Utah
3/30/2020,3,130,Virginia
3/30/2020,1,47,Arkansas
3/30/2020,2,53,Alabama
3/30/2020,0,37,Vermont
3/30/2020,1,12,Alaska
3/30/2020,11,563,Washington
3/30/2020,1,13,West Virginia
3/30/2020,3,193,Missouri
3/30/2020,0,37,Nebraska
3/29/2020,0,142,Wisconsin
3/29/2020,1,95,Mississippi
3/29/2020,0,0,Missouri
3/29/2020,0,25,Montana
3/29/2020,68,919,Michigan
3/29/2020,2,42,Maine
3/29/2020,7,247,Maryland
3/29/2020,27,698,Massachusetts
3/29/2020,14,225,Louisiana
3/29/2020,0,105,North Carolina
3/29/2020,1,92,Kentucky
3/29/2020,0,17,North Dakota
3/29/2020,1,58,Kansas
3/29/2020,0,12,Nebraska
3/29/2020,1,282,Indiana
3/29/2020,0,27,New Hampshire
3/29/2020,18,1105,Illinois
3/29/2020,26,2262,New Jersey
3/29/2020,1,31,Idaho
3/29/2020,1,46,New Mexico
3/29/2020,1,38,Iowa
3/29/2020,3,117,Nevada
3/29/2020,0,31,Hawaii
3/29/2020,237,7195,New York
3/29/2020,4,247,Ohio
3/29/2020,11,285,Georgia
3/29/2020,1,52,Oklahoma
3/29/2020,2,483,Florida
3/29/2020,0,69,Oregon
3/29/2020,1,18,Delaware
3/29/2020,4,643,Pennsylvania
3/29/2020,1,38,Washington DC
3/29/2020,7,702,Connecticut
3/29/2020,3,105,Rhode Island
3/29/2020,13,327,Colorado
3/29/2020,3,235,South Carolina
3/29/2020,22,1065,California
3/29/2020,0,22,South Dakota
3/29/2020,2,46,Arizona
3/29/2020,1,164,Tennessee
3/29/2020,7,500,Texas
3/29/2020,1,22,Arkansas
3/29/2020,0,117,Utah
3/29/2020,1,110,Alabama
3/29/2020,5,151,Virginia
3/29/2020,0,17,Alaska
3/29/2020,0,4,Wyoming
3/29/2020,0,22,Vermont
3/29/2020,17,242,Washington
3/29/2020,4,38,Minnesota
3/29/2020,0,17,West Virginia
3/28/2020,21,288,Washington
3/28/2020,5,84,Mississippi
3/28/2020,0,20,West Virginia
3/28/2020,1,21,Montana
3/28/2020,71,1066,Michigan
3/28/2020,0,43,Maine
3/28/2020,7,218,Maryland
3/28/2020,15,1007,Massachusetts
3/28/2020,18,569,Louisiana
3/28/2020,1,172,North Carolina
3/28/2020,2,54,Kentucky
3/28/2020,1,19,North Dakota
3/28/2020,1,59,Kansas
3/28/2020,2,11,Nebraska
3/28/2020,7,251,Indiana
3/28/2020,1,29,New Hampshire
3/28/2020,13,465,Illinois
3/28/2020,51,2299,New Jersey
3/28/2020,1,41,Idaho
3/28/2020,0,55,New Mexico
3/28/2020,0,63,Iowa
3/28/2020,4,86,Nevada
3/28/2020,0,14,Hawaii
3/28/2020,209,7683,New York
3/28/2020,6,269,Ohio
3/28/2020,5,365,Georgia
3/28/2020,7,55,Oklahoma
3/28/2020,20,998,Florida
3/28/2020,1,65,Oregon
3/28/2020,4,51,Delaware
3/28/2020,12,533,Pennsylvania
3/28/2020,1,37,Washington DC
3/28/2020,0,0,Connecticut
3/28/2020,0,64,Rhode Island
3/28/2020,7,304,Colorado
3/28/2020,4,83,South Carolina
3/28/2020,23,764,California
3/28/2020,0,10,South Dakota
3/28/2020,2,137,Arizona
3/28/2020,0,170,Tennessee
3/28/2020,4,321,Texas
3/28/2020,2,23,Arkansas
3/28/2020,0,122,Utah
3/28/2020,0,109,Alabama
3/28/2020,3,135,Virginia
3/28/2020,1,16,Alaska
3/28/2020,0,12,Wyoming
3/28/2020,2,21,Vermont
3/28/2020,0,165,Wisconsin
3/28/2020,1,47,Minnesota
3/28/2020,2,169,Missouri
3/27/2020,5,163,Wisconsin
3/27/2020,0,167,Missouri
3/27/2020,2,75,Minnesota
3/27/2020,2,94,Mississippi
3/27/2020,1,13,Maine
3/27/2020,3,194,Maryland
3/27/2020,15,833,Massachusetts
3/27/2020,36,441,Louisiana
3/27/2020,2,50,Kentucky
3/27/2020,0,37,Montana
3/27/2020,1,34,Kansas
3/27/2020,1,127,North Carolina
3/27/2020,7,336,Indiana
3/27/2020,0,9,North Dakota
3/27/2020,8,488,Illinois
3/27/2020,0,12,Nebraska
3/27/2020,3,66,Idaho
3/27/2020,0,21,New Hampshire
3/27/2020,2,56,Iowa
3/27/2020,32,1949,New Jersey
3/27/2020,0,11,Hawaii
3/27/2020,0,24,New Mexico
3/27/2020,4,115,Nevada
3/27/2020,16,476,Georgia
3/27/2020,134,7377,New York
3/27/2020,6,410,Florida
3/27/2020,4,270,Ohio
3/27/2020,2,33,Delaware
3/27/2020,1,74,Oklahoma
3/27/2020,0,36,Washington DC
3/27/2020,1,87,Oregon
3/27/2020,6,279,Connecticut
3/27/2020,6,531,Pennsylvania
3/27/2020,5,344,Colorado
3/27/2020,13,873,California
3/27/2020,0,31,Rhode Island
3/27/2020,5,159,Arizona
3/27/2020,0,0,South Carolina
3/27/2020,0,12,South Dakota
3/27/2020,0,46,Arkansas
3/27/2020,3,246,Tennessee
3/27/2020,2,81,Alabama
3/27/2020,5,335,Texas
3/27/2020,0,10,Alaska
3/27/2020,1,78,Utah
3/27/2020,0,17,Wyoming
3/27/2020,1,144,Virginia
3/27/2020,0,25,West Virginia
3/27/2020,1,28,Vermont
3/27/2020,53,1324,Michigan
3/27/2020,16,464,Washington
3/26/2020,1,139,Wisconsin
3/26/2020,4,108,Mississippi
3/26/2020,0,146,Missouri
3/26/2020,0,18,Montana
3/26/2020,48,1140,Michigan
3/26/2020,0,6,Maine
3/26/2020,2,157,Maryland
3/26/2020,9,579,Massachusetts
3/26/2020,18,510,Louisiana
3/26/2020,1,132,North Carolina
3/26/2020,0,41,Kentucky
3/26/2020,0,13,North Dakota
3/26/2020,0,42,Kansas
3/26/2020,0,12,Nebraska
3/26/2020,3,168,Indiana
3/26/2020,0,29,New Hampshire
3/26/2020,7,673,Illinois
3/26/2020,28,2474,New Jersey
3/26/2020,0,50,Idaho
3/26/2020,0,12,New Mexico
3/26/2020,0,34,Iowa
3/26/2020,4,99,Nevada
3/26/2020,0,5,Hawaii
3/26/2020,100,6447,New York
3/26/2020,5,163,Ohio
3/26/2020,8,278,Georgia
3/26/2020,2,84,Oklahoma
3/26/2020,6,673,Florida
3/26/2020,3,118,Oregon
3/26/2020,1,15,Delaware
3/26/2020,5,560,Pennsylvania
3/26/2020,1,48,Washington DC
3/26/2020,2,137,Connecticut
3/26/2020,0,41,Rhode Island
3/26/2020,8,174,Colorado
3/26/2020,2,32,South Carolina
3/26/2020,12,651,California
3/26/2020,0,5,South Dakota
3/26/2020,2,127,Arizona
3/26/2020,0,173,Tennessee
3/26/2020,6,422,Texas
3/26/2020,1,55,Arkansas
3/26/2020,0,56,Utah
3/26/2020,1,223,Alabama
3/26/2020,4,69,Virginia
3/26/2020,0,17,Alaska
3/26/2020,0,9,Wyoming
3/26/2020,1,25,Vermont
3/26/2020,24,435,Washington
3/26/2020,1,63,Minnesota
3/26/2020,0,12,West Virginia
3/25/2020,13,440,Washington
3/25/2020,1,57,Mississippi
3/25/2020,0,19,West Virginia
3/25/2020,0,7,Montana
3/25/2020,25,1180,Michigan
3/25/2020,0,24,Maine
3/25/2020,0,74,Maryland
3/25/2020,7,679,Massachusetts
3/25/2020,19,407,Louisiana
3/25/2020,1,106,North Carolina
3/25/2020,0,33,Kentucky
3/25/2020,0,6,North Dakota
3/25/2020,1,28,Kansas
3/25/2020,0,9,Nebraska
3/25/2020,2,112,Indiana
3/25/2020,0,7,New Hampshire
3/25/2020,3,330,Illinois
3/25/2020,21,727,New Jersey
3/25/2020,0,23,Idaho
3/25/2020,1,17,New Mexico
3/25/2020,1,21,Iowa
3/25/2020,0,43,Nevada
3/25/2020,0,13,Hawaii
3/25/2020,75,5146,New York
3/25/2020,2,140,Ohio
3/25/2020,8,221,Georgia
3/25/2020,2,58,Oklahoma
3/25/2020,4,270,Florida
3/25/2020,0,0,Oregon
3/25/2020,1,24,Delaware
3/25/2020,4,276,Pennsylvania
3/25/2020,0,46,Washington DC
3/25/2020,7,257,Connecticut
3/25/2020,0,28,Rhode Island
3/25/2020,4,192,Colorado
3/25/2020,2,126,South Carolina
3/25/2020,13,253,California
3/25/2020,0,11,South Dakota
3/25/2020,1,93,Arizona
3/25/2020,1,117,Tennessee
3/25/2020,3,564,Texas
3/25/2020,2,62,Arkansas
3/25/2020,0,47,Utah
3/25/2020,0,68,Alabama
3/25/2020,2,101,Virginia
3/25/2020,1,6,Alaska
3/25/2020,0,15,Wyoming
3/25/2020,1,35,Vermont
3/25/2020,2,142,Wisconsin
3/25/2020,0,58,Minnesota
3/25/2020,5,173,Missouri
3/24/2020,9,438,Washington
3/24/2020,0,0,Missouri
3/24/2020,0,51,Minnesota
3/24/2020,0,71,Mississippi
3/24/2020,0,18,Maine
3/24/2020,1,61,Maryland
3/24/2020,9,382,Massachusetts
3/24/2020,12,216,Louisiana
3/24/2020,1,20,Kentucky
3/24/2020,0,12,Montana
3/24/2020,0,16,Kansas
3/24/2020,0,101,North Carolina
3/24/2020,5,106,Indiana
3/24/2020,0,3,North Dakota
3/24/2020,4,262,Illinois
3/24/2020,0,2,Nebraska
3/24/2020,0,3,Idaho
3/24/2020,1,23,New Hampshire
3/24/2020,0,19,Iowa
3/24/2020,20,831,New Jersey
3/24/2020,0,21,Hawaii
3/24/2020,0,18,New Mexico
3/24/2020,5,88,Nevada
3/24/2020,7,254,Georgia
3/24/2020,96,4790,New York
3/24/2020,4,241,Florida
3/24/2020,2,122,Ohio
3/24/2020,1,23,Delaware
3/24/2020,1,25,Oklahoma
3/24/2020,0,21,Washington DC
3/24/2020,3,18,Oregon
3/24/2020,2,203,Connecticut
3/24/2020,1,207,Pennsylvania
3/24/2020,1,129,Colorado
3/24/2020,13,369,California
3/24/2020,0,19,Rhode Island
